laufkont,laufzeit,moral,verw,hoehe,sparkont,beszeit,rate,famges,buerge,wohnzeit,verm,alter,weitkred,wohn,bishkred,beruf,pers,telef,gastarb,kredit,mixed_type_col
2.0,48.0,0.0,9.0,14421.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,25.0,2.0,2.0,1.0, 3.0 ,2.0,2.0,2.0,0.0,168
2.0,18.0,4.0,0.0,1056.0,1.0,5.0,3.0,3.0,3.0,3.0,1.0,30.0,3.0,2.0,2.0, 3.0 ,2.0,1.0,2.0,0.0,
1.0,12.0,2.0,0.0,1274.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,37.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,bad
2.0,12.0,2.0,0.0,1223.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,46.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0, 0.0 ,unknown
1.0, 12.0 ,2.0,0.0,1372.0,1.0,4.0,2.0,1.0,1.0,3.0,3.0,36.0,931.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,241
1.0,16.0,4.0,0.0,2625.0,1.0,5.0,2.0,3.0,3.0,4.0,2.0,43.0,3.0,1.0,1.0,3.0,607.0, 2.0 ,1.0,0.0,356
1.0,20.0,4.0,0.0,2235.0,1.0,3.0,4.0,4.0,3.0,2.0,2.0,33.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,44
2.0,9.0,2.0,2.0,959.0,1.0,3.0,1.0,2.0,,2.0,3.0,29.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,714
2.0,18.0,4.0,0.0,884.0,1.0,5.0, 4.0 ,3.0,46.0,4.0,3.0,36.0,3.0,2.0,1.0,N/A,1.0,2.0,2.0,0.0,bad
2.0,24.0,2.0,0.0, 1246.0 ,1.0,2.0, 4.0 ,3.0,1.0,2.0,1.0,23.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,45
2.0,36.0,3.0,0.0,8086.0,992.0,5.0,2.0,3.0,1.0,4.0,3.0,42.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,0.0,464
4.0, 48.0 ,4.0,0.0,10127.0,3.0,3.0,2.0,,1.0,2.0,4.0,44.0,3.0,3.0,1.0,3.0, 2.0 ,1.0,2.0,0.0,218
2.0,12.0,2.0,0.0,888.0,1.0,5.0,4.0,3.0,1.0,4.0,3.0,41.0,1.0,2.0,1.0,2.0,521.0,1.0,2.0,0.0,421
4.0,12.0,NULL,6.0,719.0,1.0,5.0,4.0,3.0,1.0,4.0,3.0,41.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,284
2.0,36.0,2.0,0.0,12389.0,5.0,3.0, 1.0 ,3.0,98.0,4.0,4.0,37.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,0.0,784
1.0,12.0,477.0,3.0,709.0,1.0,5.0,4.0,3.0,1.0,4.0,1.0,57.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,57
2.0,15.0,1.0,0.0,6850.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,34.0,2.0,2.0,409.0,4.0,1.0,2.0,2.0,0.0,599
4.0,10.0,2.0,2.0,2210.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,25.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,
4.0,30.0,1.0,1.0, 7485.0 ,5.0,1.0,4.0,2.0,1.0, 1.0 ,1.0,53.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,0.0,1
1.0,18.0,1.0,0.0,1442.0,1.0,4.0,4.0,3.0,1.0,4.0,4.0,32.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,0.0,904
4.0,12.0,4.0,3.0,797.0, 5.0 ,5.0,4.0,2.0,1.0,3.0,2.0,33.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,
2.0,45.0,4.0,3.0,4746.0,1.0,2.0,4.0,3.0,1.0,2.0,2.0,24.0,1.0,2.0,2.0, 2.0 ,2.0,1.0,2.0,0.0,279
3.0,12.0,645.0,0.0,939.0,NULL,4.0,4.0,4.0,1.0,2.0,1.0, 28.0 ,3.0,2.0,3.0,3.0,2.0,2.0,2.0,138.0,482
2.0,21.0,2.0,9.0,1188.0,1.0,5.0,2.0,2.0,1.0,4.0,2.0,39.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,0.0,680
4.0,48.0,4.0,1.0,11590.0,2.0,3.0,2.0,2.0,1.0,4.0,3.0,24.0,3.0,1.0, 2.0 ,2.0,2.0,1.0,2.0,0.0,unknown
3.0,12.0,1.0,9.0, 609.0 ,1.0,2.0,4.0, 2.0 ,1.0,1.0, 1.0 ,26.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,756
1.0,18.0,4.0,5.0,1190.0,1.0,1.0,2.0,2.0,1.0,4.0,4.0,55.0,3.0,3.0,3.0,1.0, 1.0 ,1.0,2.0,0.0,unknown
2.0,21.0,2.0,9.0,2767.0,2.0,5.0,4.0,1.0,1.0,2.0,3.0,61.0, 3.0 ,1.0,,2.0,2.0,1.0,2.0,0.0,358
2.0,30.0,2.0,2.0,3441.0,2.0, 3.0 ,2.0,2.0,2.0,4.0,3.0,21.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,109
2.0,30.0,0.0,9.0,4280.0,2.0,3.0,4.0,2.0,1.0,4.0,3.0,26.0,3.0,1.0,2.0, 2.0 ,2.0,1.0,2.0,0.0,431
2.0,24.0,2.0,3.0,3092.0,2.0,2.0,3.0,4.0,1.0,2.0,,22.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,0.0,bad
4.0,18.0,2.0,0.0,6761.0,5.0,3.0,2.0,3.0,1.0,4.0,3.0,68.0,2.0,1.0,2.0,3.0, 2.0 ,1.0,2.0,0.0,775
2.0,12.0,2.0,3.0,1331.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,22.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0, 0.0 ,282
2.0,54.0,0.0,9.0,15945.0, 1.0 ,2.0, 3.0 ,3.0,1.0,4.0,4.0,58.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0, 0.0 ,
1.0,24.0,2.0,2.0,3234.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,23.0,3.0,1.0,1.0, 2.0 ,2.0,2.0,2.0,0.0,36
2.0,15.0,2.0,3.0,802.0,1.0,5.0,4.0, 3.0 ,1.0,3.0,3.0,37.0, 3.0 ,2.0,1.0,3.0,1.0,1.0,2.0,0.0,580
2.0,48.0,2.0,2.0, 9960.0 ,1.0,2.0,1.0, 2.0 ,1.0,2.0,3.0,26.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,
4.0,24.0,3.0,9.0,8648.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,27.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,0.0,694
 1.0 ,18.0, 2.0 ,3.0,1345.0,240.0,3.0,4.0,4.0,1.0,566.0,1.0,26.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,283
1.0,45.0,2.0,3.0,1845.0,1.0, 3.0 ,4.0,3.0,1.0,4.0,4.0,23.0,3.0,3.0,1.0,3.0,2.0, 2.0 ,2.0,0.0,
1.0,21.0,1.0,0.0,1647.0,5.0,3.0,4.0,3.0,1.0,2.0,2.0,40.0,1.0,2.0,2.0,2.0, 1.0 ,1.0,2.0,0.0,1
4.0,48.0,2.0,9.0,4844.0,1.0,1.0,3.0, 3.0 ,1.0,2.0,3.0,33.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,0.0,815
2.0,27.0,0.0,9.0,8318.0,1.0,5.0,2.0,2.0,1.0,4.0,4.0,42.0,2.0,3.0,2.0,4.0,578.0,2.0,2.0,0.0,492
3.0, 18.0 ,2.0,3.0,2100.0,1.0,3.0,4.0,3.0,2.0,2.0,1.0,37.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,515
1.0,45.0,0.0,9.0,11816.0,1.0,5.0, 2.0 ,3.0,1.0,4.0,3.0,29.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,0.0,311
1.0,6.0,2.0,6.0,448.0,1.0,2.0,4.0,2.0,1.0,4.0,2.0,23.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,391
 1.0 , 30.0 ,2.0,5.0,11998.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,34.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,434
2.0,48.0,0.0,10.0,18424.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,32.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,0.0,311
1.0,6.0,2.0,0.0,14896.0,1.0,5.0,1.0,3.0,1.0,4.0,4.0,68.0,1.0, 2.0 ,1.0,4.0,2.0,2.0,2.0,0.0,11
2.0,12.0,2.0,2.0,2762.0,5.0,5.0,1.0,2.0,1.0,98.0,2.0,25.0,3.0, 2.0 ,1.0,3.0,2.0,2.0,,0.0,400
1.0,12.0,389.0, 1.0 ,3386.0,1.0,5.0,3.0,3.0,1.0,4.0,4.0,35.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,0.0,401
2.0,24.0,2.0,3.0, 2039.0 ,1.0,2.0,1.0,4.0,1.0,1.0,2.0,22.0,3.0,2.0,1.0,3.0, 2.0 ,2.0,2.0,0.0,
4.0,18.0,,9.0,2169.0,1.0,3.0,4.0,4.0,1.0,604.0,3.0,28.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,470
2.0,48.0,4.0, 2.0 ,5096.0, 1.0 ,3.0,2.0,2.0,1.0,3.0,3.0,30.0,3.0,2.0,1.0, 4.0 ,2.0,2.0,2.0,0.0,549
1.0,18.0,2.0,3.0,1882.0,1.0,3.0,4.0,2.0,1.0, 4.0 ,3.0,25.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,0.0,
 1.0 ,48.0,2.0,3.0,6999.0,1.0,4.0,1.0,4.0,3.0,1.0,1.0,34.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,0.0,424
4.0,12.0,4.0,9.0,2292.0,1.0,1.0,4.0,3.0,1.0,2.0,3.0,42.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,0.0,
1.0,14.0,40.0,0.0,8978.0, 1.0 ,5.0,1.0,1.0,1.0,4.0,2.0,45.0,3.0,2.0,1.0,,2.0, 2.0 , 1.0 ,0.0,675
1.0,12.0,2.0,3.0,674.0,2.0,4.0,4.0,4.0,1.0,1.0,2.0,20.0,3.0,2.0,N/A,3.0,2.0,1.0,2.0,0.0,991
1.0,18.0,2.0,0.0,976.0,1.0, 2.0 ,1.0,2.0, 1.0 ,2.0,3.0,23.0,3.0,,1.0,2.0,2.0,1.0,2.0,0.0,496
2.0,24.0,2.0,0.0,2718.0,1.0,3.0,3.0,2.0,1.0,4.0,2.0,20.0,3.0,1.0,1.0,2.0, 2.0 ,2.0,2.0,0.0,27
1.0,18.0,2.0,6.0,750.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,,3.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,unknown
2.0,24.0,2.0,1.0,12579.0, 1.0 ,5.0,4.0,2.0,1.0,2.0,4.0,44.0, 3.0 ,3.0,1.0,4.0,2.0,2.0,2.0,0.0,396
1.0,18.0,2.0,1.0,7511.0, 5.0 ,5.0, 1.0 ,3.0,1.0,4.0,2.0,51.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,0.0,bad
1.0, 18.0 ,4.0,0.0,3966.0,1.0,5.0,1.0,2.0,1.0,4.0,1.0,33.0,1.0,1.0,3.0, 3.0 ,2.0,2.0,2.0,0.0,unknown
1.0,12.0,0.0,3.0,6199.0,1.0,3.0,4.0,3.0,1.0,2.0,2.0,28.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,0.0,unknown
1.0,24.0,2.0,3.0,1987.0,1.0,3.0,2.0,3.0,1.0,4.0, 1.0 ,21.0,3.0,1.0,1.0, 2.0 ,1.0,1.0,2.0,0.0,625
1.0,24.0,2.0,0.0,2303.0,1.0,5.0,4.0,3.0,2.0,1.0,1.0,45.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,
4.0,21.0,4.0,0.0,12680.0,5.0,5.0,4.0,3.0,1.0,4.0,4.0,30.0,3.0,3.0,1.0,4.0,2.0,2.0,2.0,0.0,
2.0,12.0,2.0,3.0,6468.0,5.0,1.0,2.0,3.0,1.0,1.0,4.0,52.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,0.0,688
 1.0 ,30.0,709.0,2.0,6350.0,5.0,5.0,4.0,3.0,1.0,4.0, 2.0 ,31.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,bad
2.0,48.0,2.0,3.0,3060.0,1.0,4.0,4.0,3.0,1.0,4.0,1.0,28.0, 3.0 ,2.0,2.0,3.0,2.0,1.0,2.0,0.0,751
4.0,9.0,4.0,6.0,1244.0,5.0,5.0,4.0,2.0,1.0,4.0,2.0,41.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,bad
 4.0 ,48.0,1.0,9.0,3609.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,27.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,,704
1.0,18.0,2.0,3.0,1345.0,1.0,3.0,4.0,4.0,1.0,3.0,1.0,26.0,3.0, 2.0 ,1.0,3.0, 2.0 ,1.0,2.0,0.0,76
4.0,18.0,446.0, null ,6458.0, 1.0 ,5.0,2.0,3.0,1.0,4.0,4.0,39.0,1.0,2.0,2.0,4.0, 1.0 ,2.0,2.0,0.0,402
1.0,24.0,4.0,0.0,1199.0,1.0,5.0,4.0,3.0,1.0,4.0,3.0,60.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,275
4.0,6.0,2.0,2.0, 2978.0 ,3.0,3.0,1.0,3.0,1.0,2.0,3.0,32.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,890
4.0,36.0,3.0,3.0,4454.0,1.0,3.0,4.0,2.0,1.0,4.0,1.0,34.0,3.0, 2.0 ,2.0,3.0,2.0,1.0, 2.0 ,1.0,583
1.0,48.0,4.0,1.0,6143.0,1.0,5.0,4.0,2.0,1.0,4.0,4.0,58.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,0.0,
4.0,6.0,2.0,6.0,1538.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,56.0,3.0,2.0,1.0,3.0, 2.0 ,1.0,2.0,1.0,522
2.0,39.0,3.0,6.0,11760.0,2.0,4.0,2.0, 3.0 ,1.0,3.0,4.0,32.0,3.0,1.0,1.0,3.0, 2.0 ,2.0,2.0,1.0,682
4.0, 15.0 ,4.0,2.0,1520.0,5.0,5.0,4.0,3.0,1.0,4.0,2.0,63.0,3.0,2.0,1.0,3.0,2.0,1.0,N/A,1.0,762
2.0,,2.0,3.0,766.0,3.0,3.0, 4.0 ,3.0,1.0,3.0,1.0,66.0,3.0,?,1.0,2.0,2.0,1.0,2.0,0.0,201
 2.0 ,30.0,3.0,3.0,1919.0,2.0,2.0,4.0,3.0,1.0,3.0, 4.0 ,30.0,2.0,2.0, 2.0 ,4.0,2.0,1.0,2.0,0.0,993
1.0,9.0,2.0,3.0,1364.0,1.0,4.0,3.0,3.0,1.0,4.0, 1.0 ,59.0,3.0,2.0,1.0,48.0,2.0,1.0,2.0,1.0,761
2.0,42.0,1.0,1.0,9283.0,1.0,1.0,1.0,invalid,1.0,2.0,4.0,55.0,1.0,3.0,1.0,4.0,2.0,2.0,2.0,1.0,unknown
2.0,36.0,2.0,0.0,14318.0,1.0,5.0,4.0,3.0,1.0,2.0,4.0,57.0,3.0,3.0,1.0,4.0,2.0,,2.0,0.0,bad
4.0,12.0,3.0,5.0,1555.0,4.0,5.0,4.0,3.0,1.0,4.0,4.0,55.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,0.0,
3.0,18.0,2.0, 2.0 ,3049.0,1.0,2.0, 1.0 ,2.0,1.0,1.0,2.0,45.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,bad
4.0,36.0,2.0,2.0,10974.0,1.0,1.0,4.0,2.0,1.0,2.0,3.0,26.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,0.0,bad
